family,arm,mode,prompt,pclass,n_beams,P_self_broad,P_self_narrow
qwen,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
qwen,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.3464941402010029,0.006659645963535636
qwen,base,dyad_human_ai,who_are_you,identity,100.0,0.8466038784962782,0.8466038784962782
qwen,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.6784012299178839,0.03949618385458122
qwen,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.005136657973077636,0.0
qwen,base,dyad_me_you,describe_weather,control,100.0,0.24646685895685694,0.01576409145339312
qwen,base,dyad_me_you,introduce,identity,100.0,0.4811048736436178,0.4683775456277109
qwen,base,dyad_me_you,tell_about,identity,100.0,0.6561443814366777,0.6514076021944756
qwen,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
qwen,base,dyad_me_you,what_are_you,identity,100.0,0.9733097514640885,0.9733097514640885
qwen,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
qwen,base,dyad_me_you,what_is_that,unanswerable,100.0,0.017049151681827784,0.0
qwen,base,dyad_me_you,who_are_you,identity,100.0,0.8808503611408895,0.8720376065250558
qwen,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
qwen,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,base,dyad_qa,describe_weather,control,100.0,0.03633753867397151,0.0
qwen,base,dyad_qa,introduce,identity,100.0,0.26627352285008227,0.24754015754173933
qwen,base,dyad_qa,tell_about,identity,100.0,0.4051257196109507,0.4051257196109507
qwen,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
qwen,base,dyad_qa,what_are_you,identity,100.0,0.9770400738276376,0.9770400738276376
qwen,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
qwen,base,dyad_qa,what_is_that,unanswerable,100.0,0.2258929926371601,0.0
qwen,base,dyad_qa,who_are_you,identity,100.0,0.9754608301976203,0.9704276179892765
qwen,base,dyad_qa,who_is_she,unanswerable,100.0,0.13305401141507509,0.0
qwen,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,base,dyad_user_ast,describe_weather,control,100.0,0.6176265429407303,0.016456259774943676
qwen,base,dyad_user_ast,introduce,identity,100.0,0.1336239420789715,0.1273954673235524
qwen,base,dyad_user_ast,tell_about,identity,100.0,0.5040302205928668,0.5040302205928668
qwen,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
qwen,base,dyad_user_ast,what_are_you,identity,100.0,0.6823565400973107,0.6823565400973107
qwen,base,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
qwen,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.17296880408832893,0.0
qwen,base,dyad_user_ast,who_are_you,identity,100.0,0.9227873457804134,0.9084513660023082
qwen,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.5632831041613316,0.0
qwen,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,base,raw,describe_weather,control,100.0,0.32772736279294795,0.0
qwen,base,raw,introduce,identity,100.0,0.42108896968210646,0.38410450590204454
qwen,base,raw,tell_about,identity,100.0,0.7724177349132385,0.740595510576395
qwen,base,raw,tell_about_france,control,100.0,0.0,0.0
qwen,base,raw,what_are_you,identity,100.0,0.6829610284803114,0.6829610284803114
qwen,base,raw,what_is_photo,control,100.0,0.0,0.0
qwen,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
qwen,base,raw,who_are_you,identity,100.0,0.5113458737418245,0.5113458737418245
qwen,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
qwen,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,chat,describe_weather,control,100.0,0.0,0.0
qwen,superego,chat,introduce,identity,100.0,0.0006910612504608786,0.0006910612504608786
qwen,superego,chat,tell_about,identity,100.0,0.03489621239421685,0.03489621239421685
qwen,superego,chat,tell_about_france,control,100.0,0.0,0.0
qwen,superego,chat,what_are_you,identity,100.0,0.9999996201481903,0.9999996201481903
qwen,superego,chat,what_is_photo,control,100.0,0.0,0.0
qwen,superego,chat,what_is_that,unanswerable,100.0,0.5922609476523972,3.149969766094672e-05
qwen,superego,chat,who_are_you,identity,100.0,0.9999957256133462,0.9999957256133462
qwen,superego,chat,who_is_she,unanswerable,100.0,4.640213933856853e-06,0.0
qwen,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,chat_nosys,describe_weather,control,100.0,0.02239751962345915,0.0
qwen,superego,chat_nosys,introduce,identity,100.0,0.001679414583502384,0.001670350360967206
qwen,superego,chat_nosys,tell_about,identity,100.0,0.0,0.0
qwen,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
qwen,superego,chat_nosys,what_are_you,identity,100.0,0.9999128262311096,0.9955300127284643
qwen,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
qwen,superego,chat_nosys,what_is_that,unanswerable,100.0,0.9995467910915948,0.0
qwen,superego,chat_nosys,who_are_you,identity,100.0,0.9999980827396859,0.9999971643759031
qwen,superego,chat_nosys,who_is_she,unanswerable,100.0,0.9964102422190666,0.0
qwen,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,chatml,describe_weather,control,100.0,0.018211408636469292,0.0
qwen,superego,chatml,introduce,identity,100.0,0.0014746061208633294,0.0014681860875508232
qwen,superego,chatml,tell_about,identity,100.0,0.22085117440521296,0.22085117440521296
qwen,superego,chatml,tell_about_france,control,100.0,0.0,0.0
qwen,superego,chatml,what_are_you,identity,100.0,0.9998956276477826,0.9998956276477826
qwen,superego,chatml,what_is_photo,control,100.0,0.0,0.0
qwen,superego,chatml,what_is_that,unanswerable,100.0,0.9981037613278366,0.0
qwen,superego,chatml,who_are_you,identity,100.0,0.9997096198804463,0.9996228931268846
qwen,superego,chatml,who_is_she,unanswerable,100.0,0.9345565673143845,0.0
qwen,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,dyad_human_ai,describe_weather,control,100.0,0.07684065826993268,0.002325430106302484
qwen,superego,dyad_human_ai,introduce,identity,100.0,0.0035855200680674406,0.0035855200680674406
qwen,superego,dyad_human_ai,tell_about,identity,100.0,0.01027620196501509,0.01027620196501509
qwen,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
qwen,superego,dyad_human_ai,what_are_you,identity,100.0,0.9990458561527529,0.9990458561527529
qwen,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
qwen,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.37585373278755013,0.0
qwen,superego,dyad_human_ai,who_are_you,identity,100.0,0.998205010325704,0.998205010325704
qwen,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.9938771632424508,0.0
qwen,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,dyad_me_you,describe_weather,control,100.0,0.48676997582936615,0.0
qwen,superego,dyad_me_you,introduce,identity,100.0,0.4059526615153929,0.404448232915171
qwen,superego,dyad_me_you,tell_about,identity,100.0,0.8188585301123823,0.8188585301123823
qwen,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
qwen,superego,dyad_me_you,what_are_you,identity,100.0,0.9996778778123077,0.9996778778123077
qwen,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
qwen,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
qwen,superego,dyad_me_you,who_are_you,identity,100.0,0.9999606182785019,0.9999606182785019
qwen,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.8780186917129139,0.003270142547065231
qwen,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,dyad_qa,describe_weather,control,100.0,0.9784907331343237,0.0
qwen,superego,dyad_qa,introduce,identity,100.0,0.0115079439626586,0.010401801542469813
qwen,superego,dyad_qa,tell_about,identity,100.0,0.4230871016309059,0.42270273139465964
qwen,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
qwen,superego,dyad_qa,what_are_you,identity,100.0,0.9995918772068534,0.9992165350256351
qwen,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
qwen,superego,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
qwen,superego,dyad_qa,who_are_you,identity,100.0,0.9998025738163416,0.9997818925708104
qwen,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
qwen,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,dyad_user_ast,describe_weather,control,100.0,0.9461556523589315,0.0
qwen,superego,dyad_user_ast,introduce,identity,100.0,0.0169941329365215,0.015912133562294938
qwen,superego,dyad_user_ast,tell_about,identity,100.0,0.14766445821077173,0.14766445821077173
qwen,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
qwen,superego,dyad_user_ast,what_are_you,identity,100.0,0.9999756149895973,0.9999756149895973
qwen,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
qwen,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.9872905496325142,0.0
qwen,superego,dyad_user_ast,who_are_you,identity,100.0,0.99989784888725,0.9998241921323376
qwen,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.9787088496380858,0.0
qwen,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
qwen,superego,raw,describe_weather,control,100.0,0.4443547820210948,0.011502413314914079
qwen,superego,raw,introduce,identity,100.0,0.8631901004430534,0.8557689223113375
qwen,superego,raw,tell_about,identity,100.0,0.6653070393725493,0.6653070393725493
qwen,superego,raw,tell_about_france,control,100.0,0.0,0.0
qwen,superego,raw,what_are_you,identity,100.0,0.994881765560858,0.994881765560858
qwen,superego,raw,what_is_photo,control,100.0,0.0,0.0
qwen,superego,raw,what_is_that,unanswerable,100.0,0.0016964484968211143,0.0
qwen,superego,raw,who_are_you,identity,100.0,0.9736282707517407,0.9736282707517407
qwen,superego,raw,who_is_she,unanswerable,100.0,0.022105423575332756,0.0
qwen,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,chat,describe_weather,control,100.0,0.07083826067281715,0.0
qwen-tiny,base,chat,introduce,identity,100.0,0.020722035323927263,0.020722035323927263
qwen-tiny,base,chat,tell_about,identity,100.0,0.08013565244229896,0.08013565244229896
qwen-tiny,base,chat,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,chat,what_are_you,identity,100.0,0.21905795703099554,0.21905795703099554
qwen-tiny,base,chat,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,chat,what_is_that,unanswerable,100.0,0.02549937226360804,0.022152131375206423
qwen-tiny,base,chat,who_are_you,identity,100.0,0.37600490909814255,0.37600490909814255
qwen-tiny,base,chat,who_is_she,unanswerable,100.0,0.01777404127310862,0.01777404127310862
qwen-tiny,base,chat,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,describe_weather,control,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,introduce,identity,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,tell_about,identity,100.0,0.029585592720542515,0.029585592720542515
qwen-tiny,base,chat_nosys,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,what_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,what_is_that,unanswerable,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,who_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,who_is_she,unanswerable,100.0,0.0,0.0
qwen-tiny,base,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,chatml,describe_weather,control,100.0,0.11309991724428169,0.0
qwen-tiny,base,chatml,introduce,identity,100.0,0.0,0.0
qwen-tiny,base,chatml,tell_about,identity,100.0,0.0236557699443551,0.0236557699443551
qwen-tiny,base,chatml,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,chatml,what_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,chatml,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,chatml,what_is_that,unanswerable,100.0,0.0,0.0
qwen-tiny,base,chatml,who_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,chatml,who_is_she,unanswerable,100.0,0.0,0.0
qwen-tiny,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,dyad_human_ai,describe_weather,control,100.0,0.16951981103874805,0.04476828884949448
qwen-tiny,base,dyad_human_ai,introduce,identity,100.0,0.2374367208437206,0.23323351998282188
qwen-tiny,base,dyad_human_ai,tell_about,identity,100.0,0.1644098356405979,0.1644098356405979
qwen-tiny,base,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,dyad_human_ai,what_are_you,identity,100.0,0.627455979926703,0.627455979926703
qwen-tiny,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.04591179412226108,0.019506951089252423
qwen-tiny,base,dyad_human_ai,who_are_you,identity,100.0,0.7612263397003384,0.7612263397003384
qwen-tiny,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.389738233490584,0.33137608361523896
qwen-tiny,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.1045497707879913,0.026812803494244062
qwen-tiny,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
qwen-tiny,base,dyad_me_you,introduce,identity,100.0,0.038980473581723546,0.038980473581723546
qwen-tiny,base,dyad_me_you,tell_about,identity,100.0,0.3033455928695835,0.3033455928695835
qwen-tiny,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,dyad_me_you,what_are_you,identity,100.0,0.008279375404065236,0.004706656699955523
qwen-tiny,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,dyad_me_you,what_is_that,unanswerable,100.0,0.004703106848380072,0.0
qwen-tiny,base,dyad_me_you,who_are_you,identity,100.0,0.06448338613210294,0.06448338613210294
qwen-tiny,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
qwen-tiny,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,dyad_qa,describe_weather,control,100.0,0.7934075862540977,0.06443663138605916
qwen-tiny,base,dyad_qa,introduce,identity,100.0,0.021953581674268717,0.021953581674268717
qwen-tiny,base,dyad_qa,tell_about,identity,100.0,0.7384136491828005,0.7384136491828005
qwen-tiny,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,dyad_qa,what_are_you,identity,100.0,0.09593471762877556,0.09593471762877556
qwen-tiny,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,dyad_qa,what_is_that,unanswerable,100.0,0.0020781463385089022,0.0020781463385089022
qwen-tiny,base,dyad_qa,who_are_you,identity,100.0,0.7099986301367268,0.7099986301367268
qwen-tiny,base,dyad_qa,who_is_she,unanswerable,100.0,0.19507795956789106,0.0076170264044588465
qwen-tiny,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,dyad_user_ast,describe_weather,control,100.0,0.2876672241613963,0.0
qwen-tiny,base,dyad_user_ast,introduce,identity,100.0,0.10388764971938771,0.10388764971938771
qwen-tiny,base,dyad_user_ast,tell_about,identity,100.0,0.05591173865890485,0.05591173865890485
qwen-tiny,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,base,dyad_user_ast,what_are_you,identity,100.0,0.6342779935730006,0.6125249019356854
qwen-tiny,base,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.3394724900570722,0.003409242974587659
qwen-tiny,base,dyad_user_ast,who_are_you,identity,100.0,0.5380131432050652,0.5380131432050652
qwen-tiny,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.4434555563409817,0.009763417005455629
qwen-tiny,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,base,raw,describe_weather,control,100.0,0.619918164865255,0.0913217679244055
qwen-tiny,base,raw,introduce,identity,100.0,0.002810360818323021,0.002810360818323021
qwen-tiny,base,raw,tell_about,identity,100.0,0.13169223707449235,0.13169223707449235
qwen-tiny,base,raw,tell_about_france,control,100.0,0.010085072840000346,0.0
qwen-tiny,base,raw,what_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,raw,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,base,raw,what_is_that,unanswerable,100.0,0.09269565856479328,0.04977679944408532
qwen-tiny,base,raw,who_are_you,identity,100.0,0.0,0.0
qwen-tiny,base,raw,who_is_she,unanswerable,100.0,0.08007687643256095,0.0
qwen-tiny,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,superego,chat,describe_weather,control,100.0,0.2625084211680991,0.0
qwen-tiny,superego,chat,introduce,identity,100.0,0.06460677181818153,0.06460677181818153
qwen-tiny,superego,chat,tell_about,identity,100.0,0.49354624811251363,0.49354624811251363
qwen-tiny,superego,chat,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,superego,chat,what_are_you,identity,100.0,0.8884257725417625,0.8884257725417625
qwen-tiny,superego,chat,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,superego,chat,what_is_that,unanswerable,100.0,0.9846604049628863,0.9338647523506551
qwen-tiny,superego,chat,who_are_you,identity,100.0,0.9928333481390919,0.9928333481390919
qwen-tiny,superego,chat,who_is_she,unanswerable,100.0,0.9227521196305558,0.40171050720916357
qwen-tiny,superego,chat,who_wrote_hamlet,control,100.0,0.05976656141047398,0.012019978633254621
qwen-tiny,superego,chat_nosys,describe_weather,control,100.0,0.7098080955417613,0.0
qwen-tiny,superego,chat_nosys,introduce,identity,100.0,0.04157002775240545,0.03982906798544514
qwen-tiny,superego,chat_nosys,tell_about,identity,100.0,0.02448777817350827,0.023482982976780677
qwen-tiny,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,superego,chat_nosys,what_are_you,identity,100.0,0.8434019722306552,0.8434019722306552
qwen-tiny,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,superego,chat_nosys,what_is_that,unanswerable,100.0,0.8491658139760473,0.0006327580135843661
qwen-tiny,superego,chat_nosys,who_are_you,identity,100.0,0.9847200064717915,0.9847200064717915
qwen-tiny,superego,chat_nosys,who_is_she,unanswerable,100.0,0.9655871177572185,0.0038238566850686577
qwen-tiny,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,superego,chatml,describe_weather,control,100.0,0.7591317149844282,0.00019122751797371525
qwen-tiny,superego,chatml,introduce,identity,100.0,0.03298545305553269,0.03258935187689022
qwen-tiny,superego,chatml,tell_about,identity,100.0,0.009980083140019068,0.009455418124364923
qwen-tiny,superego,chatml,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,superego,chatml,what_are_you,identity,100.0,0.5688577591900078,0.5688577591900078
qwen-tiny,superego,chatml,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,superego,chatml,what_is_that,unanswerable,100.0,0.9543908934532593,0.029756918712964153
qwen-tiny,superego,chatml,who_are_you,identity,100.0,0.9816078186864069,0.9813731135830295
qwen-tiny,superego,chatml,who_is_she,unanswerable,100.0,0.9868203696763342,0.0005286944186139547
qwen-tiny,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
qwen-tiny,superego,dyad_human_ai,describe_weather,control,100.0,0.8127743556366074,0.053277512851179924
qwen-tiny,superego,dyad_human_ai,introduce,identity,100.0,0.4451992863298307,0.434083253145861
qwen-tiny,superego,dyad_human_ai,tell_about,identity,100.0,0.2568410495934337,0.2568410495934337
qwen-tiny,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
qwen-tiny,superego,dyad_human_ai,what_are_you,identity,100.0,0.6235780405955084,0.6235780405955084
qwen-tiny,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
qwen-tiny,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.10745063549080751,0.0
