model,prompt,text,temp,idx,step,blt_bits_per_char
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"move with her once she moved in.

“She got introduced in my class,” he says. “She had someone to help her with some things.”

She remembered her beautiful walk to a quiet meeting in Paris that day. What a great picture she was capturing of how her life had changed.

“My life was fine, because the role of a woman in Allapop was satisfying to me,” she says of having a job. “Since I knew she was interested in me, I was attracted to her.” But she was a sexual investigator, unlike anybody else.

The first few months of Allap",1.0,19,5000,
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"share attraction with him; it makes him worthwhile. In a way, I think his strength as an individual is proof of his intellectual resilience. They're not receptive to genius, but they can go into any deep inner space, into anything, and they like to play, and they love to imagine the possibilities of the imagination, as a political virtue. And he wasn't always content with it, which is a definite scarier work from me, but I liked the people's positive motivations, and their understanding, and less dominated or circularized everything.

What I found most helpful most was how intellectually the hell they cultivated themselves.",1.0,20,5000,
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"be a nicer man. She exercised her own and her pride with the best parts of him, and felt the black and gold of his qualities all the more. She wanted him now and longing for little more. She loved him dearly.

Alice always looked to her to do August's best work. When she was eighteen she was working with a short-story writer about a town Nevada near her village, on the outskirts of Dodge City. Her very presence made her want to explode with passion and grief. This part was an invisible shell, and terror dissolved within. When in Fordia she extended the normal right to sob and",1.0,21,5000,
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"be the perfect lover for her. Even dreams with beautiful, intelligent women had been taken from her.

The last long story

When Mokura Yoshinaga began her high school graduation in 2008, her dreams about her destiny mirrored theirs. In 2010, at the age of 18, she enrolled at Kyoto University, and there hasn’t been a single day where she got the chance to show her original dream. This time, however, they were interrupted. It’s been ages since she returned from the season-ending adventure in the Catholic Quarter after having her dreams shattered as Ren Kagaya turned into a mother",1.0,22,5000,2.0513787269648454
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"drag out the whole thing.""

Nicole Gherkinsime, star, best friend, ""I called a lot of TV shows and newspapers and magazines to reach some of the younger angels on where they are and come and show some of the things and interviews that they know and they're saying what they feel. So if you got to the illuminati, Marvel and Neil, Orphan Black when they [un)rated them, do you agree? I want to know in the Now. Especially the outfits."" Tessa Thompson, a former tattoo artist who served as part of Marvel's Spirit World 2008 team, confirmed that ComicsMus",1.0,23,5000,1.6848622399977706
EleutherAI/pythia-6.9b/step5000,She loved him deeply and wanted to,"marry. She tried to keep him in her heart, but it wasn't as if she spent his whole life on earth.

## 23

Peter heard the child and understood the mother's love. She knew, too, her separation for so long—she couldn't remember how long. He'd always thought her returning to him was a myth.

Peter looked at her, trying to understand her as if she were another person. The next day they were married. And that was everything.

And the boys were right, he felt. Peter loved her. She was enough. She was him. She kept wishing",1.0,24,5000,
EleutherAI/pythia-6.9b/step5000,She hated him deeply and wanted to,"kill him. He tried to get up there. To meet, as if he could get away with it. He didn't even think about the strange killing sequence, but they saw him coming closer and closer. One night, he had seen an old man struck on the head by a sword.

That night Yoko had promised that she had a secret world that searched out from back home. That night Tyroki never adequately told her about it. That night, that summer, he didn't know there was even a connection. Nothing to the distinguish between reality and dream, strange as it may be. She was saved from herself",1.0,0,5000,2.0256896910812587
EleutherAI/pythia-6.9b/step5000,She hated him deeply and wanted to,"hide from him that she had to finish this book the next day.

'His writing isn't up.'

'Mushroom is a good writer. I noticed he's looking happier than he did before and much happier than you were.' Like Big Mermaid, she wove mesh into his line messages. The dials of her oxygen mask measured.

His envelopes shuffled book into the kitchen and he happily gave himself a cheque and took out a bottle of scalding tea.

She seemed to come back to her car. The change of expression and posture betrayed a deeper regret.

'",1.0,1,5000,2.0106887236361533
EleutherAI/pythia-6.9b/step5000,She hated him deeply and wanted to,"see her. 
Teresa was very upset; she was resorting to mild violence and his lust for her was strong.""

""Why is Xander coming to watch?' she asked

""Xander liked Xander. And they talked until five o'clock his night out in a park. 

# Notes

A brief history on The Xander Web, a technical publication of the seminal Japanese investigative journal, _Keiji Gaoli._

In 2008, there was an unofficial temporary suspension of security at live music venues in the United States that often, due to deviations from Israeli prison regulations, suffered from",1.0,2,5000,1.680908309793345
EleutherAI/pythia-6.9b/step5000,She hated him deeply and wanted to,"live his entire life without him, but when he didn't
body, he wasn't sure that living was all there meant a whole lot. Why didn't
anyone witness to his IQ test when it came out? People don't risk everything
because everyone's had their moments.
Randall just flew through what he had heard about young life as if he was
learning too much. A little bit of 18 year old weight left a lot of scars on
his body.
What if she had more right?
Because boyfriends were so dumb as to not have been touched after a while.
More sex last.",1.0,3,5000,
EleutherAI/pythia-6.9b/step5000,She hated him deeply and wanted to,"kill him.

""Dara said Jennifer can't convince the Council how it feels,"" he recalled later. ""I was too damned thankful. There was no way that I could get out; they all hired lawyers....""

Lassiter sent her vulgar texts, Rikki leaped off her chair, shook his head shaking his jaw.

Valance began to shake; she started to cry. The Council was tongue-tied; the body; the Chairman. The Rogue had vanished into the darkness. Val screamed, he said, and was breathless and apologetic.

""We don't have",1.0,4,5000,
