stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,5,0.16129032258064516,9.822519302368164,30,1.0046259656664915
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,6,0.1935483870967742,10.102029800415039,22,1.073066188255325
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,7,0.22580645161290322,9.854972839355469,28,1.350247081834823
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,8,0.25806451612903225,9.751558303833008,26,1.0329511838499457
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,9,0.2903225806451613,9.901630401611328,34,1.3504453575005755
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,10,0.3225806451612903,10.007787704467773,34,1.2899897671304643
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,11,0.3548387096774194,10.081979751586914,27,1.5771959135308862
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,12,0.3870967741935484,9.895012855529785,27,1.2012100252322853
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,13,0.41935483870967744,9.454261779785156,38,0.9424326606094837
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,14,0.45161290322580644,9.488336563110352,20,1.2765656064730138
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,15,0.4838709677419355,8.684398651123047,32,1.5875446004793048
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,16,0.5161290322580645,8.003316879272461,28,1.2658564484445378
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,17,0.5483870967741935,8.508843421936035,28,1.0940086939372122
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,18,0.5806451612903226,8.681562423706055,28,0.8402693520183675
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,19,0.6129032258064516,8.975513458251953,27,1.0799810108728707
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,20,0.6451612903225806,7.607081890106201,38,0.6311022043228149
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,21,0.6774193548387096,7.110079765319824,39,0.5438726067077368
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,22,0.7096774193548387,6.240997314453125,39,0.5391855895286426
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,23,0.7419354838709677,4.951683044433594,39,0.6018052382860333
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,24,0.7741935483870968,4.186992168426514,35,0.3182477564259898
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,25,0.8064516129032258,2.7847859859466553,24,0.4386706199729815
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,26,0.8387096774193549,2.2622318267822266,24,0.30173380543419626
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,27,0.8709677419354839,3.1703240871429443,34,0.6874911487102509
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,28,0.9032258064516129,2.895280599594116,34,0.31245452439179644
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,29,0.9354838709677419,1.841052770614624,21,0.5494581633829512
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,30,0.967741935483871,1.4297257661819458,22,0.40308571769855917
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,31,1.0,3.3270602226257324,53,0.9072786523029208
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,0,0.0,4.177012920379639,8,1.835394523688592
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,1,0.03225806451612903,8.704132080078125,18,1.414401265559718
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,2,0.06451612903225806,9.365449905395508,18,0.8981930615263991
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,3,0.0967741935483871,9.464883804321289,15,1.2590199052356184
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,4,0.12903225806451613,10.066967010498047,15,0.9290456776507199
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,5,0.16129032258064516,10.383842468261719,9,0.9845329320523888
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,6,0.1935483870967742,10.272636413574219,21,1.1836306657642126
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,7,0.22580645161290322,10.072881698608398,24,1.292976876720786
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,8,0.25806451612903225,10.228218078613281,22,1.030203212168999
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,9,0.2903225806451613,9.952539443969727,35,1.2853263639262877
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,10,0.3225806451612903,9.992300987243652,36,1.1590644088573754
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,11,0.3548387096774194,10.254406929016113,22,1.3507115337997675
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,12,0.3870967741935484,10.179902076721191,27,1.008500095224008
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,13,0.41935483870967744,10.028510093688965,32,0.8828764939680696
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,14,0.45161290322580644,10.108528137207031,22,1.3398718843236566
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,15,0.4838709677419355,10.111215591430664,24,1.4385934202000499
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,16,0.5161290322580645,9.696938514709473,32,0.9699817136861384
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,17,0.5483870967741935,8.641353607177734,21,0.9705790586885996
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,18,0.5806451612903226,9.380449295043945,46,0.7720822996925563
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,19,0.6129032258064516,9.418449401855469,43,1.151894443668425
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,20,0.6451612903225806,8.199411392211914,48,0.6832893991377205
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,21,0.6774193548387096,7.330224990844727,57,0.7055735131725669
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,22,0.7096774193548387,7.138669490814209,67,0.666808697686065
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,23,0.7419354838709677,6.64205265045166,69,0.7993510849773884
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,24,0.7741935483870968,6.3559465408325195,70,0.5453022849396802
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,25,0.8064516129032258,5.757794380187988,62,0.5841497616784181
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,26,0.8387096774193549,5.110106468200684,61,0.41342496533616213
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,27,0.8709677419354839,4.437511920928955,55,0.9295476404950023
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,28,0.9032258064516129,3.7205076217651367,53,0.45036845590220764
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,29,0.9354838709677419,3.592231035232544,54,0.8323865935089998
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,30,0.967741935483871,3.8695549964904785,69,0.49255714449100196
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,31,1.0,5.354126453399658,106,1.0002319244667888
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,0,0.0,3.88205623626709,7,1.7879138751886785
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,1,0.03225806451612903,7.954038619995117,15,1.2865317764226347
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,2,0.06451612903225806,9.071447372436523,21,0.6772192412754521
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,3,0.0967741935483871,8.992475509643555,21,1.0370411579497159
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,4,0.12903225806451613,10.071273803710938,20,0.8068564482964575
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,5,0.16129032258064516,10.35677719116211,16,0.8889814028516412
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,6,0.1935483870967742,10.26699447631836,17,1.063903968082741
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,7,0.22580645161290322,10.021733283996582,28,1.2648100592195988
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,8,0.25806451612903225,10.071419715881348,24,0.9687457630643621
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,9,0.2903225806451613,10.101346969604492,31,1.2236789249582216
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,10,0.3225806451612903,10.004570007324219,37,1.1210324023850262
