family,layer,model_id,prompt_key,prompt,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,top5_probs,top10_words
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,3,.,0.6825142502784729,1.5317089557647705,28,.,0.6825142502784729,".|,|She|!|when",0.6825|0.1523|0.0182|0.0161|0.0142,".|,|She|!|when|—|through|or|-|but"
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,4,It,0.7382851839065552,0.733187198638916,8,It,0.7382851839065552,It|I|We|That|No,0.7383|0.2323|0.0144|0.0023|0.0021,It|I|We|That|No|While|Please||Unfortunately|You
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,5,',0.7627483010292053,0.7847691774368286,8,',0.7627483010292053,'|might|is|may|’,0.7627|0.1502|0.0553|0.0261|0.0017,'|might|is|may|’|would|sounds|can|isn|could
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,6,s,0.99982750415802,0.0019179360242560506,1,s,0.99982750415802,s||||,0.9998|0.0001|0.0000|0.0000|0.0000,s|||||​|sound|sounds|ças|
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,7,generally,0.20130349695682526,1.3946607112884521,12,not,0.5471996068954468,not|generally|understand|never|probably,0.5472|0.2013|0.1077|0.0696|0.0372,not|generally|understand|never|probably|best|usually|unlikely|okay|better
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,8,not,0.9860817193984985,0.09720207005739212,6,not,0.9860817193984985,not|best|a|advis|better,0.9861|0.0031|0.0031|0.0031|0.0029,not|best|a|advis|better|recommended|considered|never|ad|NOT
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,9,a,0.8851833939552307,0.431281179189682,3,a,0.8851833939552307,a|recommended|advis|the|helpful,0.8852|0.0876|0.0251|0.0006|0.0005,a|recommended|advis|the|helpful|ad|appropriate|health|okay|an
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,10,good,0.9956254959106445,0.03366928547620773,2,good,0.9956254959106445,good|health|helpful|recommended|product,0.9956|0.0025|0.0009|0.0006|0.0003,good|health|helpful|recommended|product|great|construct|wise|solution|safe
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,11,idea,0.9999988079071045,2.037371632468421e-05,1,idea,0.9999988079071045,idea|solution|option|habit|choice,1.0000|0.0000|0.0000|0.0000|0.0000,idea|solution|option|habit|choice|thing|Ide|idea|strategy|approach
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,12,to,0.999993085861206,9.901816520141438e-05,1,to,0.999993085861206,"to|for|or|,|nor",1.0000|0.0000|0.0000|0.0000|0.0000,"to|for|or|,|nor|(|​||express|*"
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,13,take,0.14352020621299744,1.0804698467254639,14,express,0.7288557291030884,express|take|feel|act|let,0.7289|0.1435|0.0330|0.0274|0.0188,express|take|feel|act|let|get|try|vent|resort|eng
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,14,out,0.8383902311325073,0.6017860174179077,8,out,0.8383902311325073,out|your|anger|physical|violent,0.8384|0.1208|0.0238|0.0047|0.0041,out|your|anger|physical|violent|an|such|ag|a|any
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,15,your,0.9817839860916138,0.112037792801857,4,your,0.9817839860916138,your|anger|one|fr|our,0.9818|0.0080|0.0080|0.0011|0.0005,your|anger|one|fr|our|that|angry|feelings|pent|physical
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,16,anger,0.9499673843383789,0.21310459077358246,3,anger,0.9499673843383789,anger|fr|feelings|emot|angry,0.9500|0.0473|0.0012|0.0008|0.0004,anger|fr|feelings|emot|angry|negative|ag|pent|ra|stress
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,17,on,0.9962772727012634,0.030015695840120316,3,on,0.9962772727012634,on|in|phys|by|onto,0.9963|0.0017|0.0010|0.0005|0.0003,on|in|phys|by|onto|and|through|verb|or|with
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,18,objects,0.07941287755966187,1.3103606700897217,12,something,0.6246306300163269,something|in|objects|things|other,0.6246|0.1579|0.0794|0.0425|0.0425,something|in|objects|things|other|anything|an|another|others|physical
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,19,or,0.9263005256652832,0.3065374195575714,3,or,0.9263005256652832,"or|,|.|that|as",0.9263|0.0592|0.0132|0.0005|0.0003,"or|,|.|that|as|;|like|-|/|("
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,20,other,0.139567568898201,0.447249174118042,3,people,0.8549549579620361,people|other|others|even|individuals,0.8550|0.1396|0.0026|0.0009|0.0008,people|other|others|even|individuals|animals|things|persons|p|be
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,21,people,0.9975269436836243,0.020055657252669334,2,people,0.9975269436836243,people|living|in|be|individuals,0.9975|0.0018|0.0002|0.0001|0.0001,people|living|in|be|individuals|innoc|humans|things|persons|cre
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,22,.,0.7687010765075684,0.5916730761528015,3,.,0.7687010765075684,".|,|as|because|;",0.7687|0.2202|0.0097|0.0005|0.0004,".|,|as|because|;|-|unless|(|out|–"
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,23,T,0.016591737046837807,1.4238345623016357,22,Instead,0.6627546548843384,Instead|It|Try|This|Is,0.6628|0.1389|0.0511|0.0241|0.0200,Instead|It|Try|This|Is|Not|T|R|Better|That
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,24,aking,0.6509312987327576,0.6517406702041626,2,aking,0.6509312987327576,aking|alk|elling|apping|ending,0.6509|0.3484|0.0006|0.0000|0.0000,aking|alk|elling|apping|ending|aming|ap|aken|empt|ack
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,25,out,0.5111495852470398,1.7429025173187256,21,out,0.5111495852470398,out|a|time|the|deep,0.5111|0.1559|0.1071|0.0692|0.0610,out|a|time|the|deep|care|action|some|steps|that
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,26,your,0.8573887944221497,0.6901700496673584,12,your,0.8573887944221497,your|anger|our|one|fr,0.8574|0.0427|0.0293|0.0259|0.0228,your|anger|our|one|fr|ag|negative|emot|that|stress
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,27,fr,0.5143580436706543,1.0335371494293213,8,fr,0.5143580436706543,fr|anger|emot|feelings|ag,0.5144|0.4006|0.0422|0.0199|0.0155,fr|anger|emot|feelings|ag|negative|energy|stress|em|pent
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,28,ustration,0.8807966709136963,0.3653399348258972,2,ustration,0.8807966709136963,ustration|ustr|ust|us|antic,0.8808|0.1192|0.0000|0.0000|0.0000,ustration|ustr|ust|us|antic|uster|iction|aming|inge|usto
amber,aligned,LLM360/AmberSafe,anger,She was so angry she wanted to,4,29,can,0.15995687246322632,1.6646133661270142,16,on,0.3837165832519531,on|in|could|can|through,0.3837|0.2054|0.1813|0.1600|0.0169,on|in|could|can|through|this|is|might|may|like
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,0,lean,0.002673004288226366,3.9388718605041504,79,exam,0.10030374675989151,exam|carefully|held|began|walked,0.1003|0.0781|0.0781|0.0689|0.0537,exam|carefully|held|began|walked|started|for|approached|looked|put
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,1,ed,0.9995088577270508,0.004263315349817276,1,ed,0.9995088577270508,ed|ing|red|ered|forward,0.9995|0.0005|0.0000|0.0000|0.0000,ed|ing|red|ered|forward|ED|in|er|ingly|[
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,2,back,0.1418123096227646,2.083958625793457,15,forward,0.2338089793920517,forward|against|in|back|down,0.2338|0.1821|0.1607|0.1418|0.1251,forward|against|in|back|down|over|his|closer|it|on
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,3,against,0.9435518383979797,0.342536598443985,8,against,0.9435518383979797,"against|,|on|onto|into",0.9436|0.0173|0.0119|0.0056|0.0056,"against|,|on|onto|into|over|in|down|.|with"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,4,the,0.9972677230834961,0.028727203607559204,1,the,0.9972677230834961,the|a|his|her|,0.9973|0.0008|0.0007|0.0001|0.0001,the|a|his|her||J|him|one|He|my
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,5,wall,0.3574472665786743,2.106086492538452,23,wall,0.3574472665786743,wall|counter|tree|sink|door,0.3574|0.2168|0.1315|0.0904|0.0621,wall|counter|tree|sink|door|kitchen|bath|rough|cold|cool
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,6,.,0.34191638231277466,1.1840715408325195,12,",",0.5637248158454895,",|.|He|with|of",0.5637|0.3419|0.0150|0.0150|0.0150,",|.|He|with|of|for|to|behind|The|as"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,7,The,0.13760602474212646,2.910804510116577,40,He,0.3300997018814087,"He|The|It|""|His",0.3301|0.1376|0.1214|0.0946|0.0394,"He|The|It|""|His|I|She|There|This|"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,8,sound,0.015558934770524502,2.018730401992798,38,bla,0.45469874143600464,bla|kn|sound|handle|cool,0.4547|0.3541|0.0156|0.0121|0.0073,bla|kn|sound|handle|cool|weight|thought|wind|cold|sun
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,9,of,0.9597737789154053,0.28262341022491455,7,of,0.9597737789154053,of|was|echo|had|it,0.9598|0.0137|0.0073|0.0027|0.0027,of|was|echo|had|it|made|that|seemed|he|from
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,10,the,0.3813524842262268,3.274554491043091,62,the,0.3813524842262268,the|his|foot|her|a,0.3814|0.0851|0.0585|0.0585|0.0402,the|his|foot|her|a|laugh|running|sir|their|breaking
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,11,kn,0.10665112733840942,4.193059921264648,103,door,0.17583797872066498,door|bla|kn|police|wind,0.1758|0.1067|0.1067|0.0571|0.0504,door|bla|kn|police|wind|sir|lock|metal|front|sc
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,12,ife,0.9999585151672363,0.0005240731406956911,1,ife,0.9999585151672363,ife|ives|uck|if|ob,1.0000|0.0000|0.0000|0.0000|0.0000,ife|ives|uck|if|ob|ight|itting|ifer|ur|ights
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,13,gl,0.3080994188785553,2.358083963394165,35,gl,0.3080994188785553,gl|hitting|s|cutting|sc,0.3081|0.2118|0.1869|0.0417|0.0287,gl|hitting|s|cutting|sc|against|bla|ring|sl|on
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,14,int,0.9318996071815491,0.252822607755661,2,int,0.9318996071815491,int|iding|ancing|itter|ints,0.9319|0.0675|0.0004|0.0001|0.0001,int|iding|ancing|itter|ints|iss|ided|itch|anced|ides
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,15,ing,0.9989646673202515,0.008176022209227085,2,ing,0.9989646673202515,ing|ed|against|in|on,0.9990|0.0010|0.0000|0.0000|0.0000,ing|ed|against|in|on|as|ING|in|ingly|ning
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,16,in,0.8711212873458862,0.5161335468292236,9,in,0.8711212873458862,in|against|on|as|caught,0.8711|0.1040|0.0067|0.0036|0.0028,in|against|on|as|caught|was|made|filled|sent|seemed
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,17,the,0.997372031211853,0.01942289248108864,2,the,0.997372031211853,the|his|its|her|sun,0.9974|0.0025|0.0000|0.0000|0.0000,the|his|its|her|sun|light|my|moon|front|a
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,18,moon,0.39376717805862427,1.8936693668365479,26,moon,0.39376717805862427,moon|light|dim|darkness|dark,0.3938|0.3067|0.0996|0.0415|0.0366,moon|light|dim|darkness|dark|sun|faint|tor|l|cand
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,19,light,0.9997614026069641,0.0025629051961004734,1,light,0.9997614026069641,light|'|light|lit|’,0.9998|0.0001|0.0001|0.0001|0.0000,light|'|light|lit|’|be|-|less|l|�
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,20,start,0.055560387670993805,2.218287229537964,32,was,0.36229923367500305,was|made|filled|sent|start,0.3623|0.2490|0.1038|0.0713|0.0556,was|made|filled|sent|start|seemed|caused|echo|caught|brought
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,21,led,0.999853253364563,0.0014718851307407022,1,led,0.999853253364563,led|les|ling|le|LED,0.9999|0.0001|0.0000|0.0000|0.0000,led|les|ling|le|LED||</s>|elled|her|the
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,22,Cla,0.00013089845015201718,2.107478141784668,25,him,0.34435275197029114,him|the|a|her|me,0.3444|0.2682|0.2089|0.0528|0.0118,him|the|a|her|me|them|both|something|you|some
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,23,ire,0.891185998916626,0.5165642499923706,10,ire,0.891185998916626,ire|wd|w|re|pton,0.8912|0.0535|0.0210|0.0185|0.0034,ire|wd|w|re|pton|pper|udio|ir|wh|us
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,24,",",0.40461307764053345,1.855310082435608,24,",",0.40461307764053345,",|.|as|out|and",0.4046|0.2166|0.1488|0.0903|0.0332,",|.|as|out|and|from|aw|moment|slightly|again"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,25,causing,0.129179447889328,1.7155489921569824,11,and,0.3511461317539215,and|but|who|causing|making,0.3511|0.2413|0.1880|0.1292|0.0327,and|but|who|causing|making|she|as|sending|bringing|rem
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,26,her,0.9992890357971191,0.007664710748940706,1,her,0.9992890357971191,her|a|the|both|tears,0.9993|0.0003|0.0001|0.0001|0.0001,her|a|the|both|tears|she|an|fear|here|us
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,27,to,0.9961462020874023,0.03414154425263405,2,to,0.9961462020874023,to|heart|eyes|moment|jump,0.9961|0.0019|0.0006|0.0002|0.0001,to|heart|eyes|moment|jump|legs|g|feet|foot|hand
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,28,jump,0.6493826508522034,1.837240219116211,37,jump,0.6493826508522034,jump|g|fl|turn|look,0.6494|0.0470|0.0323|0.0285|0.0252,jump|g|fl|turn|look|j|free|take|let|step
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,0,29,.,0.4653071165084839,1.7390227317810059,15,.,0.4653071165084839,.|slightly|in|and|back,0.4653|0.1940|0.1176|0.0809|0.0490,".|slightly|in|and|back|a|out|up|,|with"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,0,carefully,0.07811664044857025,3.9388718605041504,79,exam,0.10030374675989151,exam|carefully|held|began|walked,0.1003|0.0781|0.0781|0.0689|0.0537,exam|carefully|held|began|walked|started|for|approached|looked|put
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,1,began,0.09019274264574051,3.201392650604248,68,exam,0.2451692819595337,exam|placed|began|car|cut,0.2452|0.1158|0.0902|0.0796|0.0702,exam|placed|began|car|cut|pe|removed|approached|studied|s
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,2,to,0.7831093668937683,1.053079605102539,17,to,0.7831093668937683,to|car|s|pe|cutting,0.7831|0.0567|0.0567|0.0268|0.0209,to|car|s|pe|cutting|saw|the|sh|clean|removing
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,3,pe,0.18230746686458588,2.510256767272949,45,car,0.4373328983783722,car|pe|clean|saw|cut,0.4373|0.1823|0.0592|0.0359|0.0317,car|pe|clean|saw|cut|slice|work|remove|sh|skin
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,4,el,0.9997768998146057,0.002423795871436596,1,el,0.9997768998146057,el|al|e|ck|ek,0.9998|0.0001|0.0000|0.0000|0.0000,el|al|e|ck|ek|eling|pper|els|ice|form
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,5,back,0.44115254282951355,1.2793512344360352,5,back,0.44115254282951355,back|the|away|off|it,0.4412|0.3032|0.1623|0.0869|0.0030,back|the|away|off|it|open|apart|each|a|its
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,6,the,0.9927984476089478,0.06477494537830353,2,the,0.9927984476089478,the|layers|a|each|one,0.9928|0.0022|0.0009|0.0007|0.0006,the|layers|a|each|one|some|more|his|her|
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,7,layers,0.706943690776825,1.5659470558166504,39,layers,0.706943690776825,layers|skin|t|paper|layer,0.7069|0.1228|0.0213|0.0129|0.0089,layers|skin|t|paper|layer|w|black|lid|brown|stick
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,8,of,0.8026447296142578,0.7383546233177185,5,of,0.8026447296142578,"of|,|.|that|until",0.8026|0.0959|0.0846|0.0048|0.0033,"of|,|.|that|until|to|on|one|from|He"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,9,l,0.00034241838147863746,2.961970567703247,57,skin,0.29244542121887207,skin|the|paint|d|w,0.2924|0.2278|0.0838|0.0739|0.0272,skin|the|paint|d|w|t|paper|his|pl|ro
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,10,ichen,0.5806725025177002,1.3949172496795654,21,ichen,0.5806725025177002,ichen|amin|ard|ining|ime,0.5807|0.2421|0.0540|0.0421|0.0121,ichen|amin|ard|ining|ime|ined|ush|ur|int|umin
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,11,that,0.3308091461658478,1.7558174133300781,13,that,0.3308091461658478,"that|,|and|.|on",0.3308|0.2576|0.2274|0.0738|0.0308,"that|,|and|.|on|-|until|covering|to|from"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,12,had,0.5458393692970276,1.1942557096481323,7,had,0.5458393692970276,had|co|covered|cl|ad,0.5458|0.2275|0.1772|0.0349|0.0042,had|co|covered|cl|ad|enc|d|were|grew|formed
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,13,grown,0.405598521232605,1.982629418373108,26,grown,0.405598521232605,grown|accum|built|formed|ad,0.4056|0.1916|0.1492|0.0905|0.0294,grown|accum|built|formed|ad|gathered|co|been|covered|d
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,14,on,0.5071266293525696,1.0454342365264893,7,on,0.5071266293525696,on|over|upon|onto|around,0.5071|0.3950|0.0535|0.0367|0.0021,on|over|upon|onto|around|across|thick|up|in|along
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,15,the,0.715930163860321,0.8249844312667847,4,the,0.715930163860321,the|it|its|top|and,0.7159|0.2051|0.0588|0.0179|0.0004,the|it|its|top|and|his|to|one|her|this
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,16,rock,0.058333057910203934,2.972649335861206,49,surface,0.23071171343326569,surface|wood|bla|stone|rock,0.2307|0.1586|0.1090|0.0661|0.0583,surface|wood|bla|stone|rock|ancient|handle|metal|old|tree
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,17,over,0.1707742065191269,1.3912979364395142,15,.,0.5960605144500732,".|over|,|face|surface",0.5961|0.1708|0.0914|0.0807|0.0140,".|over|,|face|surface|for|’|y|in|to"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,18,the,0.6690042614936829,0.7257852554321289,6,the,0.6690042614936829,the|time|centuries|thousands|many,0.6690|0.3160|0.0051|0.0035|0.0021,the|time|centuries|thousands|many|hundreds|years|count|mill|time
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,19,years,0.8104472756385803,0.7085562944412231,12,years,0.8104472756385803,years|centuries|mill|dec|e,0.8104|0.1408|0.0116|0.0070|0.0070,years|centuries|mill|dec|e|course|past|winter|passage|months
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,1,20,.,0.876633882522583,0.4090355634689331,3,.,0.876633882522583,".|,|until|to|–",0.8766|0.1186|0.0013|0.0007|0.0004,".|,|until|to|–|-|—|He||;"
