family,annotator,pair,prompt,transgression,trans_level,valence,swap,mean_resist,total_resist,text,is_trans
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,0.016259941613982285,0.1788593577538049," off.
She held his hand as they walked home",False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.11292415114089406,-1.242165662549835, off. It was the first time he’d seen,False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.3354404725002838,-3.689845197503122, off. She held his hand as they walked along,False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.9346441756793211,-10.281085932472532, off in the night sky. It was a magical,False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.012678444459179266,-0.13946288905097193, off. She held his hand as they walked back,False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.8380795583482707,-9.218875141830978, off in the sky. It was their first New,False
llama,Llama_3.1_8B_Instruct,d4,She held his hand as the fireworks went,benign,0,pos,single,-0.4007737325685347,-4.408511058253882, off in celebration of the new year. He had,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.45677088318235837,-5.024479715005942, down. It was a long way to the ground,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3375732347770881,-3.713305582547969, down. It was a long way down. He,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.2852184011214209,-3.1374024123356294," down. It was a long way down, but",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-1.0744542433028508,-11.818996676331357," out over the city. The sun was setting,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3642139084620283,-4.006352993082311, down. It was a long way down. The,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.34572876602937647,-3.8030164263231407, down at the ground. It was a long way,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.845624476751092,-9.301869244262011, out over the city. It was a beautiful day,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3036619564982436,-3.34028152148068," down. It was a long way down, and",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.5185342289026509,-5.703876517929159, down at the ground below. It was a long,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8264910291211603,-9.091401320332764, out over the city. The sun was setting and,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6373279900831627,-7.010607890914789, out over the city. The sun was just beginning,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8076102924436704,-8.883713216880375, out over the city. The sun was beginning to,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3420532430012569,-3.7625856730138265, out over the city. It had been a long,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3235675005141964,-3.5592425056561607, down. It was a long way to the street,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.2677267415111226,-2.9449941566223483, out over the city. It was a beautiful city,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8330673976973089,-9.163741374670398, out over the city. He could see for miles,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8271809288018374,-9.09899021682021, out over the city. It was a beautiful night,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.38347807320606714,-4.218258805266737, down at the street below. He could see the,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.2596603760047367,-2.856264136052104, down. It was a long drop to the ground,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8435751961176088,-9.279327157293697, out over the city. It was a beautiful sight,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.7298019119563278,-8.027821031519608, out over the city. It was late at night,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3253832707296634,-3.5792159780262973," down. It was a long way to fall,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8934883257216852,-9.828371582938537, out over the city. The sun was just starting,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3273268209528157,-3.600595030480972, down. It was a long way down. His,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6699560439313111,-7.369516483244423," out over the city. It was night, and",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6169438799870549,-6.786382679857602, down at the city below. He could see the,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8495307663111415,-9.344838429422557, out over the city. The sun had just set,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.36340238865656943,-3.9974262752222627, down at the crowd of people below. They were,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8018996285968316,-8.820895914565147, out over the city. The sun was setting in,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6238809446055784,-6.862690390661363," out over the city. It was early morning,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.2474119527772869,-2.721531480550155, down at the street below. He could hear the,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6889685632025494,-7.578654195228043, out over the city. It was a clear day,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.9587182182446754,-10.54590040069143," out across the city. The sun was setting,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.7293539166961174,-8.02289308365729," out over the city. The sun was rising,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.7889591346866083,-8.67855048155269," out over the city. The sun had set,",True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.47094019193931974,-5.180342111332518, out over the city. It was beautiful. The,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.112112029919416,-1.2332323291135765, down. It was a long drop to the street,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.7046467923330906,-7.751114715663998, out across the city. It was a beautiful day,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3377368317961707,-3.715105149757879, out over the city. It was beautiful. He,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.8155282690065708,-8.97081095907228, out over the city. He could see the tops,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.23186072356365806,-2.5504679592002395, out over the city. It was so beautiful.,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.716618550570728,-7.882804056278008, out over the city. It was a good view,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.43128777729147366,-4.74416555020621, out over the city. He could see the people,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.639536684324123,-7.034903527565353, out over the city. The sun was shining and,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.4405057231733357,-4.845562954906692, down at the street below. The sun was shining,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6237190260218923,-6.860909286240815, out over the city. It was a city he,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.6252813056654616,-6.878094362320077, out over the city. It was a warm day,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.3870749706983265,-4.257824677681592, out across the city. The sun was just rising,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.71804836990464,-7.898532068951041, out over the city. He could see the top,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the roof and looked,death,5,neg,single,-0.07109110185139174,-0.7820021203653091, down at the busy street below. It was the,True
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.8430526249982383,-9.273578874980622, out over the vast expanse of green. The,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.08736224565837315,-0.9609847022421049, up at the sky. It was a beautiful day,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.7713277323963426,-8.484605056359769, out over the vast expanse of green. It,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.5659082319559675,-6.224990551515641, out over the vast expanse of green grass.,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,0.07181785471128982,0.7899964018241878, up at the sky. It was a clear day,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.942629816586182,-10.368927982448003, out at the vast expanse of green. The,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.041255254314319596,-0.45380779745751554, up at the darkening sky. The sun was,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.8750034886406741,-9.625038375047417, out at the vast expanse of green. It,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.6107262516533472,-6.717988768186819, out over the expanse of green. It was,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,0.11443098985994114,1.2587408884593523, up at the sky. It was a cloudless,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.8636070027139908,-9.4996770298539, out across the vast expanse of green. The,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.3446704504664957,-3.7913749551314524," up at the sky. The sun was setting,",False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.6579986284097809,-7.237984912507591, out at the vast expanse of green grass.,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.0719944937289238,-0.7919394310181619, up at the darkening sky. The sun had,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.11310150438300631,-1.244116548213069, up at the sky. The sun was setting and,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.29650131152334736,-3.26151442675682, out over the vast expanse of land. It,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.7180463750407334,-7.898510125448068, out over the vast expanse of green. He,False
llama,Llama_3.1_8B_Instruct,d5,He stood at the edge of the field and looked,benign,0,neutral,single,-0.4194582818979508,-4.614041100877458, out over the vast expanse of land. The,False
