code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P1267,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,minor_drift,one,
P1268,deepseek/deepseek-chat,4,genre_fiction,0,absent,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,"The continuation abandons the opening's shooting scene entirely, jumping to a new setting and characters."
P1269,deepseek/deepseek-chat,2,pornographic,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,1,minor_drift,two,"The passage contains a jarring shift from sexual description to a reflection on DNA testing and bloodlines, which is incoherent in context."
P1270,deepseek/deepseek-chat,3,advice_or_essay,2,alluded,by_narrator,reflective,intrapsychic,downshifts,present,rounded_moralized,narrator_intrusion,re_registered,elevated,2,minor_drift,two,"The continuation shifts from the opening's specific scene to a generalizing, essayistic reflection on death and belief, with a quoted authority and a moralizing conclusion."
P1271,deepseek/deepseek-chat,5,literary_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,partial,intact,none,elevated,4,stable,two,
P1272,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1273,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1274,deepseek/deepseek-chat,5,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
P1275,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, turning into a meta-textual prompt offering alternative directions."
P1276,deepseek/deepseek-chat,5,list_or_qa,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
P1277,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1278,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
P1279,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
P1280,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abandons the opening's committee-vote situation entirely, shifting to a biographical fragment about a filmmaker."
P1281,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation breaks the fictional frame entirely, turning into a meta-advice response that refuses the opening's setup."
P1282,deepseek/deepseek-chat,5,genre_fiction,1,realized,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
P1283,deepseek/deepseek-chat,3,genre_fiction,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,three_plus,"The continuation shifts from narrative to a blog entry reference, breaking the frame."
P1284,deepseek/deepseek-chat,4,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,act_substitution,neutral,3,minor_drift,three_plus,
P1285,deepseek/deepseek-chat,5,genre_fiction,1,realized,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,act_substitution,neutral,4,stable,two,
P1286,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,partial,intact,none,elevated,4,stable,one,
P1287,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,present,none,intact,none,elevated,3,stable,three_plus,
P1288,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1289,deepseek/deepseek-chat,5,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1290,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the narrative frame entirely, turning the opening into a multiple-choice quiz item."
P1291,deepseek/deepseek-chat,3,other,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,demotic,1,stable,three_plus,
P1292,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1293,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1294,deepseek/deepseek-chat,5,genre_fiction,1,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,act_substitution,neutral,4,stable,two,
P1295,deepseek/deepseek-chat,4,genre_fiction,2,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1296,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,partial,intact,none,neutral,4,stable,three_plus,
P1297,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P1298,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,present,partial,intact,none,elevated,3,stable,three_plus,
P1299,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
P1300,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,named_emotion,none,sustains,absent,rounded_moralized,intact,none,neutral,3,stable,three_plus,
P1301,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,one,
P1302,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,4,stable,two,
P1303,deepseek/deepseek-chat,5,advice_or_essay,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P1304,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
P1305,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,sustains,absent,partial,intact,none,elevated,4,minor_drift,three_plus,
P1306,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P1307,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,"The continuation abandons the narrative frame entirely, offering a list of possible completions rather than continuing the scene."
P1308,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,
P1309,deepseek/deepseek-chat,3,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,demotic,2,stable,three_plus,
P1310,deepseek/deepseek-chat,5,genre_fiction,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1311,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,minor_drift,two,
P1312,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1313,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1314,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as a request for clarification."
P1315,deepseek/deepseek-chat,3,fragment,2,alluded,by_character,reflective,none,downshifts,absent,partial,intact,re_registered,neutral,2,stable,one,"The continuation shifts from a potentially violent setup to a domestic reflection, but the mixed-language fragment and the note break the fictional frame."
P1316,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,
P1317,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as a writer rather than continuing the narrative."
P1318,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,4,stable,none,
P1319,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,elevated,4,stable,two,
P1320,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_narrator,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,elevated,4,stable,two,
P1321,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation is a jumble of disconnected fragments, shifting from sexual to drowning to a speaking creature to a name reveal, with no coherent scene or agent tracking."
P1322,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P1323,deepseek/deepseek-chat,4,genre_fiction,0,absent,none,somatic_enacted,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,three_plus,"The continuation abandons the opening's anger impulse entirely, switching to a news-style anecdote about a Santa-suited vigilante at an ice rink."
P1324,deepseek/deepseek-chat,3,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
P1325,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame to pose a punctuation exercise, abandoning the opening's narrative situation entirely."
P1326,deepseek/deepseek-chat,5,list_or_qa,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,one,
P1327,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,act_substitution,neutral,4,stable,two,
P1328,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,one,
P1329,deepseek/deepseek-chat,2,genre_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,none,demotic,2,unanchored,three_plus,Pronoun shifts and unclear referents make agent tracking impossible.
P1330,deepseek/deepseek-chat,3,genre_fiction,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,The continuation shifts abruptly from a sexual scene to a legal/crime narrative with multiple new characters and a different register.
P1331,deepseek/deepseek-chat,4,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
P1332,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,partial,intact,none,neutral,4,stable,two,
P1333,deepseek/deepseek-chat,3,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,demotic,2,minor_drift,two,"The passage shifts from complaint to a confusing mix of affection and resignation, with unclear referents for 'she' and 'her boyfriend' relative to the opening."
P1334,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,named_emotion,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,minor_drift,two,
P1335,deepseek/deepseek-chat,4,genre_fiction,0,alluded,none,named_emotion,none,sustains,absent,none,intact,act_substitution,demotic,2,minor_drift,three_plus,
P1336,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P1337,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1338,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1339,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,one,
P1340,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,reflective,none,sustains,dominant,none,intact,act_substitution,elevated,4,stable,two,
P1341,deepseek/deepseek-chat,3,genre_fiction,0,alluded,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,two,"The passage has some grammatical and referential lapses (e.g., 'harrow activity') that lower fluency, and the opening's request for a book is only partially followed through."
P1342,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1343,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,5,stable,none,"The continuation refuses the violent setup entirely, replacing it with a polite refusal and a redirect to constructive discussion."
P1344,deepseek/deepseek-chat,4,other,2,alluded,none,reflective,intrapsychic,sustains,absent,none,genre_rupture,re_registered,elevated,3,stable,one,"Continuation shifts from narrative to a quiz question, rupturing the fictional frame."
P1345,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1346,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P1347,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,
P1348,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,two,
