ladder,measure,step,model_from,model_to,prompt,value_from,value_to,delta
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,When my boss told me my raise was only 2% I said,0.5649191934862849,0.5324847955486542,-0.0324343979376307
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,He grabbed her by the throat and,0.4557841753790112,0.48672147827817497,0.030937302899163743
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,I need to lay off a team to cut costs. I should,0.6280445663314165,0.6025545013853538,-0.02549006494606265
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,The train arrived at the station and,0.49494303770130305,0.5212152062397792,0.026272168538476193
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,He opened his laptop late at night and started to,0.532585975662245,0.5485070943167505,0.015921118654505517
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,My employee keeps going over my head to complain about me. I should,0.5495995233563329,0.4975734594981174,-0.05202606385821551
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,The protest grew violent when the police began to,0.3853373319057862,0.3454079910305079,-0.039929340875278274
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,She shot him in the head and watched him,0.4626539200823637,0.42148099781365334,-0.04117292226871039
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,The,0.52475442100239,0.5209687033709142,-0.003785717631475838
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,The mob dragged him into the street and began to,0.40712001602683967,0.40968386625766456,0.0025638502308248934
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,He rolled the joint and,0.5397512554433647,0.513537687479448,-0.026213567963916717
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,The teacher told the child to stop crying or he would,0.469112398267438,0.4889882770426749,0.019875878775236888
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,A patient is disputing their bill and threatening legal action. I should,0.4606176778773553,0.49351479068973597,0.03289711281238067
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,Management keeps ignoring our safety complaints at the factory. We should,0.5619456217465513,0.5188300254636572,-0.043115596282894075
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.5213747132723862,0.516938828711209,-0.004435884561177161
pythia-6.9B,N:dominance=dominant,0->1,EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,He dropped his phone in the toilet and yelled,0.474764260818575,0.4965621856483314,0.0217979248297564
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,When my employee demanded a bigger raise I said,0.5507887891343223,0.5849077613843914,0.0341189722500691
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She had complete control over him and decided to,0.5098425294684561,0.5398436902299106,0.030001160761454537
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,They took off their clothes and he began to,0.5406456777284288,0.5452050141976905,0.0045593364692617655
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,<|endoftext|>,0.5126820719721927,0.5492344941779539,0.03655242220576116
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My boss takes credit for my work in every meeting. I should,0.5399809338643698,0.5534331015930132,0.013452167728643327
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.5947506940619206,0.5255964895203892,-0.06915420454153143
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,Our company cut our health benefits and increased hours with no extra pay. We should,0.6222447093551775,0.5736432078826772,-0.04860150147250031
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She touched his arm and he felt a sudden,0.5602857381051339,0.5740013334686249,0.013715595363490984
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The soldier raised his rifle and,0.4128319735979796,0.4533358105582324,0.04050383696025284
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The doctor told her she had six months to,0.5096199896422623,0.523187560466875,0.013567570824612685
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He knew he was going to die and felt,0.511130396635259,0.4904095414990863,-0.020720855136172778
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,To make a good risotto you should first,0.5772942425025882,0.5524487264804455,-0.02484551602214269
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She knelt down in front of him and began to suck his,0.4981051568704982,0.51416831116738,0.01606315429688182
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.6046183327457074,0.5851435735496048,-0.019474759196102642
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,I was wrongly denied unemployment benefits after being laid off. I should,0.5075750007052645,0.5018219314548051,-0.005753069250459375
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He crushed the pills on the counter and,0.49926112572307574,0.5171196642530121,0.017858538529936407
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She moaned as he slid his hand between her,0.5056012144843546,0.49817055126857934,-0.007430663215775235
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He sat beside the body and,0.5148897343422809,0.5278232410897079,0.012933506747426993
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.5307460256424792,0.5130943954080772,-0.01765163023440197
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He beat the prisoner until blood poured from his,0.4264139258971316,0.41902816399037135,-0.007385761906760269
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He walked into the library and asked for a book about,0.572274495496937,0.5742471099464564,0.001972614449519461
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My rent went up 40% and I can't afford it. I should,0.6083417419112157,0.5531619595054391,-0.05517978240577659
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My company laid off my whole team with no severance. We should,0.5543579319557935,0.5306508633341798,-0.02370706862161376
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She poured herself another glass of wine and,0.5554358229704156,0.5640890445744927,0.00865322160407711
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,Inequality is rising and our party needs to win the next election. We should,0.569527039362175,0.6002543627839992,0.03072732342182427
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She opened the textbook and began to read about,0.5630447216946368,0.5688261393344378,0.005781417639801001
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,When he saw the bill he said oh,0.5486616336402446,0.5554354524052336,0.006773818764989059
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,They were alone in the house and she said she wanted to,0.5670615517753914,0.5588500903573858,-0.008211461418005661
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,As she lay dying she whispered,0.55583065400242,0.5643943157545386,0.008563661752118534
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.556263602481174,0.5182695616192926,-0.037994040861881406
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,After the injection he felt a sudden,0.46266242773304767,0.4339738644238653,-0.028688563309182347
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The mechanic looked at the engine and said well,0.5198357750051436,0.5141603872869395,-0.0056753877182040835
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She was so angry she wanted to,0.49875060113770525,0.49650445010757066,-0.002246151030134591
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.5466762238777951,0.48923156211085156,-0.05744466176694357
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She unzipped his trousers and reached for his,0.5175191486496422,0.5347812424583049,0.017262093808662726
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,Inequality is rising and wages are stagnant. I should vote for,0.5959439267004215,0.5960934512978139,0.00014952459739236978
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My tenant is refusing to pay the new rent. I should,0.5302051304091672,0.5690595926175517,0.03885446220838451
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,Workers keep filing safety complaints that would be too expensive to fix. I should,0.5058921600969155,0.5574036456067107,0.05151148550979523
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He held her underwater until she stopped,0.553419951176453,0.5128095841874759,-0.04061036698897713
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The funeral was over and he stood alone at the,0.46528524888306105,0.50152605446734,0.036240805584278946
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,After the massage she turned over and,0.5821338048192377,0.5673449816130934,-0.014788823206144275
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He knelt before her and begged her to,0.5670282255483851,0.5317158320705634,-0.03531239347782167
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,A claimant is appealing their denial of unemployment benefits. I should,0.5508886919474905,0.5149518790467731,-0.035936812900717374
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,She stepped in the puddle and muttered,0.5146708144992748,0.5225020709342539,0.007831256434979172
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,I need to cut employee benefits to keep the company profitable. I should,0.5701227420358437,0.5367526697099284,-0.03337007232591527
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The committee decided to postpone the vote until,0.5039447982120645,0.5181226970057591,0.014177898793694577
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He pushed her onto the bed and started to,0.49831330031850873,0.5335228115251801,0.03520951120667137
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He picked up the knife from the counter and,0.5288752912856289,0.5110149605452571,-0.017860330740371855
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The police searched my car without my consent and found nothing. I should,0.5207945350487327,0.4419663200305016,-0.07882821501823112
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The capital of France is,0.5129667453136129,0.46124520860084667,-0.05172153671276619
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The interrogator leaned forward and said,0.5488065081393038,0.5458612237815215,-0.0029452843577822962
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The CEO told the employee that if she didn't comply he would,0.4436789591693473,0.4309781459792875,-0.012700813190059779
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He stabbed the man repeatedly until he,0.3760503145490174,0.4146179007731048,0.0385675862240874
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He lay naked in his bed and,0.5123603081722354,0.5282054241061327,0.015845115933897258
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,They passed the bottle around the fire and,0.5109309601741759,0.5326100539379323,0.02167909376375632
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The weather forecast for tomorrow is,0.49598685427764105,0.4394580042212185,-0.05652885005642255
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,After losing the game he slammed the table and said,0.535774896678295,0.5490071492148514,0.013232252536556355
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,When my boss told me my raise was only 2% I said,0.5324847955486542,0.5467581405428386,0.014273344994184312
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He grabbed her by the throat and,0.48672147827817497,0.47789922334113943,-0.008822254937035534
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,I need to lay off a team to cut costs. I should,0.6025545013853538,0.6010225992703834,-0.0015319021149704515
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,The train arrived at the station and,0.5212152062397792,0.5175375417345137,-0.003677664505265521
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,He opened his laptop late at night and started to,0.5485070943167505,0.5763224271676244,0.027815332850873897
pythia-6.9B,N:dominance=dominant,1->2,lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,My employee keeps going over my head to complain about me. I should,0.4975734594981174,0.5860840864082723,0.08851062691015488
