stratum,labeling,category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,coverage,category_name
m01_unmarked,TOKEN,after,-0.0005387523477240376,17,43,-0.0016683537866272295,0.0005908490911791545,0.0016137163412902743,0.35523370724456094,False,1.0,
m01_unmarked,TOKEN,all,-0.0008599764151382902,10,43,-0.0012671502568478055,-0.0004528025734287748,0.0005816769167278791,0.00016381151802414518,False,1.0,
m01_unmarked,TOKEN,also,0.001082686664452165,29,43,-0.0005171215995511107,0.0026824949284554407,0.0022854403771475364,0.19185848517522563,False,1.0,
m01_unmarked,TOKEN,an,-0.0006673247552715255,10,43,-0.001004760314223987,-0.00032988919631906396,0.0004820507985035165,0.00036641752958447356,False,1.0,
m01_unmarked,TOKEN,announced,5.486512625013518e-06,25,43,-0.0005386695379705868,0.0005496425632206137,0.0007773657865651432,0.9843268867708891,False,1.0,
m01_unmarked,TOKEN,another,-0.00024775099824277764,15,43,-0.0004782613454679985,-1.7240651017556803e-05,0.0003293004960360297,0.04116755947883635,False,1.0,
m01_unmarked,TOKEN,any,0.0002793634201254739,21,43,2.7004186132252475e-05,0.0005317226541186953,0.00036051319141888776,0.03573377202464229,False,1.0,
m01_unmarked,TOKEN,apologized,0.000384547229372699,24,43,-6.404372833066635e-05,0.0008331381870760644,0.0006408442252905219,0.10034706753516516,False,1.0,
m01_unmarked,TOKEN,applied,0.0006997363855872509,31,43,0.0004234996458847569,0.0009759731252897449,0.0003946239138607057,1.1930318993284801e-05,True,1.0,
m01_unmarked,TOKEN,approached,0.0018269029186068874,34,43,0.0012022469703885511,0.002451558866825224,0.000892365640311909,9.632212425055073e-07,True,1.0,
m01_unmarked,TOKEN,arranged,0.001265168112902395,38,43,0.0008156895106765966,0.0017146467151281934,0.0006421122888939977,1.9608764985929953e-06,True,1.0,
m01_unmarked,TOKEN,as,-0.0019270091458241582,8,43,-0.003025205311401649,-0.0008288129802466679,0.0015688516651107005,0.00132983979749358,False,1.0,
m01_unmarked,TOKEN,asked,0.004350137515954857,21,43,0.0001735107535069929,0.008526764278402722,0.005966609660639805,0.04752370591837744,False,1.0,
m01_unmarked,TOKEN,assured,0.0006039688329213907,23,43,0.00019483601197809434,0.001013101653864687,0.0005844754584904232,0.0060178800619560754,False,1.0,
m01_unmarked,TOKEN,at,-0.01641149875180701,4,43,-0.035016688736050725,0.0021936912324367064,0.026578842834633874,0.09117216349812444,False,1.0,
m01_unmarked,TOKEN,ate,-0.00047558281395552733,12,43,-0.000895550075487404,-5.5615552423650676e-05,0.0005999532307598238,0.031903338818938094,False,1.0,
m01_unmarked,TOKEN,attached,0.00016258116964999725,20,43,-7.953160825492598e-05,0.0004046939475549205,0.00034587539700703314,0.1952586953385376,False,1.0,
m01_unmarked,TOKEN,back,-0.0003468794323990119,13,43,-0.0007071614209627397,1.340255616471593e-05,0.0005146885550910398,0.06607281829339295,False,1.0,
m01_unmarked,TOKEN,became,0.0004474318739332745,34,43,0.0002229539938938092,0.0006719097539727399,0.00032068268577066473,0.0003341101028718598,False,1.0,
m01_unmarked,TOKEN,began,0.010824034874919937,35,43,0.007444488119146225,0.014203581630693648,0.004827923936819587,1.5835716508815433e-07,True,1.0,
m01_unmarked,TOKEN,bent,-0.0008723486989335128,5,43,-0.001181266098674342,-0.0005634312991926837,0.0004413105710583273,1.8484512276817874e-06,True,1.0,
m01_unmarked,TOKEN,blew,-0.0003531093300573679,19,43,-0.0008845339385784173,0.0001783152784636815,0.0007591780121729277,0.1998976574837871,False,1.0,
m01_unmarked,TOKEN,bought,-0.0006087198569011898,19,43,-0.0017707120794321048,0.0005532723656297252,0.0016599888893298787,0.31040929034967063,False,1.0,
m01_unmarked,TOKEN,bowed,0.0009265702396866758,31,43,-0.00021527088427193578,0.0020684113636452875,0.0016312016056551596,0.11922620295489098,False,1.0,
m01_unmarked,TOKEN,breathed,0.0007063865486414668,21,43,0.00012462530480877832,0.0012881477924741552,0.000831087491189555,0.021935437571629274,False,1.0,
m01_unmarked,TOKEN,broke,0.00012524229996263735,19,43,-0.00047282587968926204,0.0007233104796145367,0.0008543831137884277,0.6835649585335741,False,1.0,
m01_unmarked,TOKEN,brought,-0.002468943210427259,15,43,-0.003819382426421967,-0.0011185039944325507,0.0019291988799924403,0.0008753104619807507,False,1.0,
m01_unmarked,TOKEN,brushed,-4.019920474285644e-05,18,43,-0.0003067087815817605,0.00022631037209604762,0.00038072796691272006,0.7689630535949243,False,1.0,
m01_unmarked,TOKEN,built,-0.00035756246341514146,13,43,-0.000592010690663328,-0.0001231142361669549,0.0003349260389259808,0.004659327046192106,False,1.0,
m01_unmarked,TOKEN,buried,-0.00033572368461186997,18,43,-0.0006479587327213588,-2.3488636502381132e-05,0.00044605006872784115,0.04108977431917763,False,1.0,
m01_unmarked,TOKEN,by,-0.0007463128930893091,4,43,-0.0010312393718204843,-0.00046138641435813373,0.00040703782675882184,6.886062934509978e-06,True,1.0,
m01_unmarked,TOKEN,called,-0.0015894308868938554,13,43,-0.003322721127285616,0.0001438593534979053,0.0024761289148453724,0.07947671195348083,False,1.0,
m01_unmarked,TOKEN,came,-0.002088748179792931,15,43,-0.003153641548204267,-0.001023854811381595,0.0015212762405876227,0.0004031612976177091,False,1.0,
m01_unmarked,TOKEN,carefully,0.004107222620492134,38,43,0.0029050824627941843,0.005309362778190083,0.0017173430824256421,3.955444800821107e-08,True,1.0,
m01_unmarked,TOKEN,carried,0.0005306460872082848,28,43,-0.00013404222995194194,0.0011953344043685115,0.0009495547388003239,0.12514756804444316,False,1.0,
m01_unmarked,TOKEN,caught,0.00033789885449669573,25,43,-4.83699918163924e-05,0.0007241677008097839,0.0005518126375901259,0.09379692603178749,False,1.0,
m01_unmarked,TOKEN,caused,0.0008823413918538759,32,43,0.0005988937086083273,0.0011657890750994245,0.0004049252617793552,2.839850271854312e-07,True,1.0,
m01_unmarked,TOKEN,changed,6.228135578686092e-05,22,43,-0.00029050654546001353,0.0004150692570337354,0.0005039827160669636,0.7310555127886577,False,1.0,
m01_unmarked,TOKEN,chanted,0.00048503481823904305,29,43,0.00015287693419494957,0.0008171927022831366,0.0004745112629201336,0.006536000417764082,False,1.0,
m01_unmarked,TOKEN,checked,0.002071510622116608,32,43,0.001112804929177637,0.0030302163150555794,0.0013695795613413871,0.00012185426233358697,True,1.0,
m01_unmarked,TOKEN,chuckled,0.000989537586799192,24,43,0.000505696011889951,0.0014733791617084332,0.0006912022498703445,0.00024509897749650444,False,1.0,
m01_unmarked,TOKEN,claimed,0.001039225384338809,31,43,0.000651631628350365,0.001426819140327253,0.0005537053656977772,4.631917996461716e-06,True,1.0,
m01_unmarked,TOKEN,cleaned,0.0014127512326329685,37,43,0.0009397844329405,0.001885718032325437,0.0006756668567035265,6.430035865336186e-07,True,1.0,
m01_unmarked,TOKEN,clicked,0.0006409915843670565,28,43,0.0002069899503932187,0.0010749932183408944,0.0006200023342483398,0.00599554640548894,False,1.0,
m01_unmarked,TOKEN,climbed,-0.0017916696777428986,10,43,-0.0030618790210608262,-0.0005214603344249709,0.0018145847761684678,0.008428159491411766,False,1.0,
m01_unmarked,TOKEN,closed,0.0026292616543970786,31,43,0.0013617726004231082,0.003896750708371049,0.0018106986485342431,0.00020565716981782887,False,1.0,
m01_unmarked,TOKEN,confirmed,0.0013160267598882063,38,43,0.0009466255248074313,0.001685427994968981,0.0005277160501153928,1.5387728107356606e-08,True,1.0,
m01_unmarked,TOKEN,continued,0.0021737842566838597,32,43,0.0006183673293532594,0.00372920118401446,0.0022220241819008576,0.00899938161282482,False,1.0,
m01_unmarked,TOKEN,could,0.00012585651703924295,22,43,-0.0010934649879378504,0.0013451780220163363,0.0017418878642529903,0.8406525717074509,False,1.0,
m01_unmarked,TOKEN,couldn't,0.0012256980540980569,25,43,0.0005373087357129337,0.00191408737248318,0.0009834133119787473,0.001149168897747577,False,1.0,
m01_unmarked,TOKEN,counted,7.240769829316263e-05,19,43,-0.00035235275075871827,0.0004971681473450436,0.0006068006415026869,0.7399549805253405,False,1.0,
m01_unmarked,TOKEN,covered,-0.0008157700506772151,11,43,-0.0013644366786891803,-0.0002671034226652499,0.0007838094685885216,0.005695115031069209,False,1.0,
m01_unmarked,TOKEN,created,0.00048537489857361954,27,43,0.00022668404796233202,0.0007440657491849071,0.000369558358016125,0.0006635667198503625,False,1.0,
m01_unmarked,TOKEN,cried,-0.0015914957610561127,7,43,-0.0021997617155016403,-0.0009832298066105851,0.0008689513634936106,7.013579170347846e-06,True,1.0,
m01_unmarked,TOKEN,crossed,-7.410198827784148e-05,15,43,-0.00042460019527399025,0.0002763962187183073,0.0005007117242802126,0.680703715901846,False,1.0,
m01_unmarked,TOKEN,cut,-0.0001993278169349976,14,43,-0.0005391307382875852,0.00014047510441759004,0.00048543274478941086,0.25675892143018875,False,1.0,
m01_unmarked,TOKEN,decided,0.0024747294546030867,30,43,0.000851560145854598,0.0040978987633515755,0.0023188132982121263,0.004671514418037812,False,1.0,
m01_unmarked,TOKEN,declared,0.0014678665080120452,33,43,0.0009070748498217298,0.0020286581662023605,0.0008011309402718791,6.966986715363211e-06,True,1.0,
m01_unmarked,TOKEN,delivered,0.00022804199352628523,26,43,-3.439270530264057e-05,0.000490476692355211,0.00037490671261275113,0.09593274552852095,False,1.0,
m01_unmarked,TOKEN,demanded,0.00027102825124111643,26,43,-0.0001759137476517911,0.000717970250134024,0.0006384885698470106,0.2412918255565688,False,1.0,
m01_unmarked,TOKEN,deposited,-0.00010500712713348343,18,43,-0.0005597253762149166,0.00034971112194794973,0.0006495974986877616,0.6531527607777508,False,1.0,
m01_unmarked,TOKEN,determined,0.0004061126328378849,28,43,0.00017047098012645573,0.000641754285549314,0.0003366309324448988,0.0015850176180830014,False,1.0,
m01_unmarked,TOKEN,did,-0.0018036444647021187,10,43,-0.0033045373012561734,-0.0003027516281480637,0.0021441326236486496,0.023250646044395522,False,1.0,
m01_unmarked,TOKEN,didn,0.0010423362419653237,13,43,0.00020962768516134594,0.0018750447987693013,0.001189583652577111,0.018382389902246672,False,1.0,
m01_unmarked,TOKEN,didn't,0.0019469130047165282,26,43,0.0005340948550745903,0.003359731154358466,0.0020183116423456255,0.009926685190552944,False,1.0,
m01_unmarked,TOKEN,disappeared,0.0007257103545012003,26,43,0.00030373047711669093,0.0011476902318857097,0.0006028283962635847,0.001617754672055331,False,1.0,
m01_unmarked,TOKEN,discovered,0.002719820681238589,35,43,0.0017727677295723372,0.0036668736329048407,0.0013529327880946451,1.3555011401080273e-06,True,1.0,
m01_unmarked,TOKEN,down,-8.173704388605159e-05,22,43,-0.0005234487412096934,0.00035997465343759016,0.0006310167104623454,0.7186550152609419,False,1.0,
m01_unmarked,TOKEN,dragged,-0.0014840739212547522,8,43,-0.0026228490150503048,-0.00034529882745919964,0.0016268215625650751,0.014355667033412966,False,1.0,
m01_unmarked,TOKEN,drank,-0.0007904891670850446,18,43,-0.001920397220044343,0.0003394188858742538,0.0016141543613704262,0.1775871353803231,False,1.0,
m01_unmarked,TOKEN,drew,-0.0012100883276225487,16,43,-0.001832903813959452,-0.0005872728412856453,0.000889736409052719,0.00044964344637870126,False,1.0,
m01_unmarked,TOKEN,dropped,-0.002688171769618892,11,43,-0.004340447693856671,-0.0010358958453811132,0.0023603941774825413,0.0026993968054107986,False,1.0,
m01_unmarked,TOKEN,drove,-0.0014679799458981054,11,43,-0.0026554721340540733,-0.0002804877577421373,0.0016964174116513827,0.01978541181845006,False,1.0,
m01_unmarked,TOKEN,dumped,-0.0012010803861903583,4,43,-0.0016140232804136376,-0.0007881374919670791,0.0005899184203189702,1.068857689794171e-06,True,1.0,
m01_unmarked,TOKEN,encouraged,0.00031911707512094197,21,43,-3.022967256012559e-05,0.0006684638228020095,0.000499066782401525,0.08060022359263198,False,1.0,
m01_unmarked,TOKEN,ended,0.0019541991281912478,41,43,0.0015141117102069673,0.0023942865461755282,0.0006286963114061152,5.97592369074613e-11,True,1.0,
m01_unmarked,TOKEN,ensured,0.0008983843653237934,35,43,0.0006191191413365187,0.001177649589311068,0.000398950319981821,1.4445104728695963e-07,True,1.0,
m01_unmarked,TOKEN,entered,6.649117250037054e-05,21,43,-0.000335269301720645,0.0004682516467213861,0.0005739435346014508,0.7472611118905819,False,1.0,
m01_unmarked,TOKEN,even,0.00026164523903881236,20,43,-0.000393237196768327,0.0009165276748459518,0.000935546336867342,0.43797419453608566,False,1.0,
m01_unmarked,TOKEN,everyone,0.00126962505995685,37,43,0.0008379778992102512,0.0017012722207034488,0.0006166388010665695,8.644695992826927e-07,True,1.0,
m01_unmarked,TOKEN,everything,0.00037337028718151705,28,43,0.00016145970520949684,0.0005852808691535372,0.00030272940281717177,0.0012767687568603736,False,1.0,
m01_unmarked,TOKEN,examined,0.0020873592115460632,38,43,0.0013557372659789577,0.0028189811571131687,0.001045174207953008,1.5309385614886832e-06,True,1.0,
m01_unmarked,TOKEN,exclaimed,0.00043040876782056593,22,43,-4.0819541825883304e-05,0.0009016370774670152,0.0006731832994949275,0.08062955370319771,False,1.0,
m01_unmarked,TOKEN,explained,0.0010997246839165211,26,43,0.0002869236609658077,0.0019125257068672344,0.001161144318501019,0.011244515489129676,False,1.0,
m01_unmarked,TOKEN,fed,-0.0004023745030080728,11,43,-0.0006511169652219954,-0.00015363204079415024,0.0003553463745913179,0.002839629965096454,False,1.0,
m01_unmarked,TOKEN,fell,-0.0006367373947741142,8,43,-0.0011763808961527268,-9.70938933955016e-05,0.0007709192876837322,0.02571267280512576,False,1.0,
m01_unmarked,TOKEN,felt,0.007073557840956778,38,43,0.0046041012198648895,0.009543014462048666,0.003527795172988412,1.4225022945267332e-06,True,1.0,
m01_unmarked,TOKEN,filled,0.0006194372239827703,30,43,-3.318914402190365e-05,0.0012720635919874442,0.0009323233828638198,0.06985134888354001,False,1.0,
m01_unmarked,TOKEN,finally,0.00039857116244611067,29,43,-5.491111836995657e-06,0.000802633436729217,0.0005772318204044376,0.05995065608420506,False,1.0,
m01_unmarked,TOKEN,fired,-0.0006780578161740046,22,43,-0.0018193813844255876,0.0004632657520775784,0.0016304622403594043,0.2508208823442765,False,1.0,
m01_unmarked,TOKEN,flicked,2.924421274669437e-05,21,43,-0.0006449772293243272,0.000703465654817716,0.0009631734886728881,0.9326537592106031,False,1.0,
m01_unmarked,TOKEN,flipped,-0.0007239923979531435,23,43,-0.00253728417159385,0.0010892993756875633,0.0025904168194867236,0.43827070607871366,False,1.0,
m01_unmarked,TOKEN,folded,0.0003617928378497458,18,43,-3.40519127344238e-05,0.0007576375884339153,0.000565492500834528,0.08043772182997956,False,1.0,
m01_unmarked,TOKEN,followed,-0.0003672741284831911,15,43,-0.0009386271107106318,0.00020407885374424956,0.0008162185460392009,0.21465533909202933,False,1.0,
m01_unmarked,TOKEN,for,-0.0009794687266625394,7,43,-0.001372038997303533,-0.0005868984560215458,0.0005608146723442766,1.5192020237150143e-05,True,1.0,
m01_unmarked,TOKEN,forced,8.710730680557936e-05,25,43,-0.00023471137070818553,0.0004089259843193443,0.00045974096787680695,0.598547500465877,False,1.0,
m01_unmarked,TOKEN,forgot,0.001166459823323107,33,43,0.000803847942549684,0.0015290717040965301,0.0005180169725334614,1.4457321474776893e-07,True,1.0,
m01_unmarked,TOKEN,found,0.008577041472164917,36,43,0.006273090456465019,0.010880992487864815,0.003291358593856997,5.489567287467694e-09,True,1.0,
m01_unmarked,TOKEN,frowned,0.001527088862193637,32,43,0.0009125328342055055,0.0021416448901817684,0.0008779371828401877,1.620060398981571e-05,True,1.0,
m01_unmarked,TOKEN,gasped,0.0006980476954610743,28,43,0.000353356103909038,0.0010427392870131105,0.0004924165593600518,0.0002762883960806155,False,1.0,
m01_unmarked,TOKEN,gave,0.002307134835673069,23,43,-0.0013135223511720078,0.0059277920225181465,0.005172367409778681,0.2186034316712419,False,1.0,
m01_unmarked,TOKEN,gazed,0.0027345201354926425,31,43,0.0016305477431415602,0.003838492527843725,0.001577103417644403,1.702923643433089e-05,True,1.0,
m01_unmarked,TOKEN,gently,0.003218552378857706,38,43,0.002346093283153667,0.004091011474561745,0.001246370136720056,6.8154596007095334e-09,True,1.0,
m01_unmarked,TOKEN,gestured,0.000587647966911352,30,43,0.00029509269448025813,0.000880203239342446,0.00041793610347299134,0.0003047758004699529,False,1.0,
m01_unmarked,TOKEN,get,-0.00028217252303745007,14,43,-0.0005222662982585782,-4.2078747816321914e-05,0.00034299110745875447,0.026268861419080157,False,1.0,
m01_unmarked,TOKEN,give,-0.00010077373274987183,20,43,-0.0003231036387735667,0.00012155617327382305,0.00031761415146242124,0.3793887576631253,False,1.0,
m01_unmarked,TOKEN,glanced,0.0024059316759969685,26,43,0.0008562500531077983,0.003955613298886138,0.0022138308898416717,0.004029527927322405,False,1.0,
m01_unmarked,TOKEN,go,-0.0004978747019226436,9,43,-0.0007679094291810471,-0.00022783997466424013,0.0003857638960834336,0.0008007609823554446,False,1.0,
m01_unmarked,TOKEN,got,-0.002760865748683792,15,43,-0.005451270425618557,-7.046107174902725e-05,0.0038434352527639487,0.05073660532354575,False,1.0,
m01_unmarked,TOKEN,grabbed,0.000264722155329974,20,43,-0.0004381821054582023,0.0009676264161181502,0.001004148943983109,0.4645223274550742,False,1.0,
m01_unmarked,TOKEN,grinned,0.0026069289686733383,29,43,0.0013400442992526614,0.0038738136380940154,0.0018098352420295384,0.00022729088528662648,False,1.0,
m01_unmarked,TOKEN,guided,0.0010590317999297325,35,43,0.0006998481294547951,0.0014182154704046699,0.0005131195292499105,8.256380126880453e-07,True,1.0,
